Rnd,number,Player,TFR_Points,Team,Opp,Minutes,Points,Tries,Seven_point_tries,Conversions_attempted,Conversions_successful,PK_attempted,PK_successful,Kicking_success_pct,Drop_kicks_attempted,Successful_drop_kicks,Carries,Metres_run,Metres_gained,Avg_metres_gained,Clean_breaks,Ball_carry_into_breakdown,Offloads,Defenders_beaten,Total_passes,Successful_passes,Pass_accuracy_pct,First_and_second_breakdown_arrivals,Third_breakdown_arrivals,Tackles_attempted,Tackles_made,Tackles_missed,Tackles_made_pct,Dominant_tackles,Offloads_in_tackle,Defensive_turnovers_won,Defensive_breakdown_arrivals,First_defending_breakdown_arrivals,Breakdown_turnovers_won,Turnovers_conceded,General_play_kicks,General_play_kick_errors,Penalties_conceded,Free_kicks_conceded,Yellow_cards,Red_cards,Try_assists,Def_bonus,Off_bonus
16,13,Matias Orlando,2.6,Miami Sharks,ARC,77,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,1,0,0,0,0,6,0,7,6,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
16,13,Mitch Richardson,14.5,Dallas Jackals,OGDC,85,0,0,0,0,0,0,0,0,0,0,8,108,100,13,1,7,1,1,5,4,80,13,3,6,5,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0
16,13,Sebastien Zaridze,3,Anthem RC,MIA,64,0,0,0,0,0,0,0,0,0,0,2,27,22,11,0,1,0,0,5,3,60,8,1,9,6,3,0,0,0,0,5,5,0,3,0,0,1,0,0,0,0,0,0
16,13,Tautalatasi Tasi,3.9,Houston Sabercats,SEA,48,0,0,0,0,0,0,0,0,0,0,4,26,24,6,0,2,2,0,0,0,0,7,0,7,5,2,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
16,13,Tavite Lopeti,2.7,Seattle Seawolves,HOU,67,0,0,0,0,0,0,0,0,0,0,3,18,15,5,0,2,1,1,4,4,100,5,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
16,13,Tiaan Loots,7.3,San Diego Legion,CHI,82,0,0,0,0,0,0,0,0,0,0,8,90,55,7,1,5,1,2,1,1,100,5,0,6,6,0,0,0,1,1,3,3,0,2,0,0,1,0,0,0,0,0,0
16,13,Will Leonard,8.7,RFC Los Angeles,NOLA,80,0,0,0,0,0,0,0,0,0,0,4,47,43,11,1,3,1,1,4,4,100,3,0,13,13,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,0,0
16,13,Zion Going,0.6,Utah Warriors,NEFJ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,13,Ben LeSage,6,New England Free Jacks,NOLA,81,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,1,0,0,0,0,0,8,2,9,8,1,0,1,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0
17,13,Divan Rossouw,10.7,Seattle Seawolves,LA,81,0,0,0,0,0,0,0,0,0,0,9,68,45,5,0,7,1,1,0,0,0,3,1,18,14,4,0,1,3,1,3,3,1,2,1,0,1,0,0,0,0,0,0
17,13,JP Du Plessis,3.7,NOLA Gold,NEFJ,73,0,0,0,0,0,0,0,0,0,0,4,29,28,7,0,3,0,3,0,0,0,5,0,10,8,2,0,0,0,0,6,6,0,4,0,0,3,0,0,0,0,0,0
17,13,Junior Gafa,5.4,Anthem RC,CHI,83,0,0,0,0,0,0,0,0,0,0,3,38,34,11,0,2,1,0,0,0,0,6,2,8,5,3,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0
17,13,Lopeti Aisea,4.8,Utah Warriors,DAL,87,0,0,0,0,0,0,0,0,0,0,1,27,27,27,1,1,0,0,2,1,50,3,1,8,7,1,0,1,0,0,3,2,0,2,0,0,1,0,0,0,0,0,0
17,13,Louritz van der Schyff,5,Houston Sabercats,SDL,82,0,0,0,0,0,0,0,0,0,0,3,36,32,11,0,3,0,0,1,1,100,6,0,8,6,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0
17,13,Mark O'Keeffe,10.5,Chicago Hounds,ARC,77,0,0,0,0,0,0,0,0,0,0,6,69,59,10,0,4,0,2,3,3,100,1,2,2,2,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,2,0,0
17,13,Mitch Richardson,6.8,Dallas Jackals,UTAH,61,0,0,0,0,0,0,0,0,0,0,4,75,59,15,0,4,0,1,3,2,67,5,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,13,Seth Purdey,11.3,RFC Los Angeles,SEA,81,5,1,0,0,0,0,0,0,0,0,7,49,41,6,0,4,0,0,8,5,63,14,0,5,4,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0
17,13,Tiaan Loots,25.5,San Diego Legion,HOU,82,10,2,0,0,0,0,0,0,0,0,9,133,118,13,1,4,1,3,3,3,100,7,4,4,4,0,0,0,0,0,5,4,1,1,2,0,0,0,0,0,0,0,0
17,13,Tomas Inciarte,6.5,Miami Sharks,OGDC,85,0,0,0,0,0,0,0,0,0,0,6,46,35,6,0,3,0,1,6,5,83,15,1,11,10,1,0,0,0,1,1,1,0,1,4,0,1,0,0,0,1,0,0
17,13,William Talataina,7.1,Old Glory DC,MIA,85,0,0,0,0,0,0,0,0,0,0,4,68,31,8,0,1,0,1,10,10,100,4,0,11,10,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,13,Divan Rossouw,30.1,Seattle Seawolves,SDL,53,5,1,0,0,0,0,0,0,0,0,3,17,5,2,0,0,1,0,3,2,67,4,0,9,7,2,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
18,13,Filimoni Waqainabete,30.1,San Diego Legion,SEA,82,5,1,0,0,0,0,0,0,0,0,11,231,220,20,1,7,1,2,2,2,100,12,3,8,7,1,0,0,4,0,3,2,0,0,1,0,0,0,0,0,0,0,0
18,13,John Powers,4.6,Old Glory DC,NOLA,82,0,0,0,0,0,0,0,0,0,0,3,19,17,6,0,2,0,0,1,1,100,3,2,7,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
18,13,Lopeti Aisea,3.4,Utah Warriors,LA,81,0,0,0,0,0,0,0,0,0,0,2,9,9,4,0,2,0,0,0,0,0,7,1,6,5,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0
18,13,Manuel Covella,3.4,Dallas Jackals,HOU,56,0,0,0,0,0,0,0,0,0,0,3,15,15,5,0,0,1,0,4,3,75,6,0,6,3,3,0,0,0,0,1,1,0,2,1,0,1,0,0,0,1,0,0
18,13,Mark O'Keeffe,4.7,Chicago Hounds,MIA,77,5,1,0,0,0,0,0,0,0,0,5,40,34,7,0,2,1,0,4,2,50,3,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0
18,13,Mateo Gadsden,5.3,Anthem RC,NEFJ,53,0,0,0,0,0,0,0,0,0,0,5,53,52,10,0,2,1,0,1,0,0,8,0,8,7,1,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0
18,13,Ross Depperschmidt,3.1,NOLA Gold,OGDC,70,5,1,0,0,0,0,0,0,0,0,2,11,11,6,1,1,0,0,3,3,100,4,0,5,5,0,0,0,0,0,2,1,0,2,0,0,2,0,1,0,0,0,0
18,13,Tautalatasi Tasi,10.5,Houston Sabercats,DAL,84,0,0,0,0,0,0,0,0,0,0,8,101,76,9,0,7,0,2,0,0,0,3,0,9,8,1,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,0,0
18,13,Tomas Inciarte,3.9,Miami Sharks,CHI,77,5,1,0,0,0,0,0,0,0,0,6,31,14,2,0,3,2,0,4,2,50,9,0,7,5,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18,13,Wayne van der Bank,23,New England Free Jacks,ARC,84,10,2,0,0,0,0,0,0,0,0,12,139,107,9,2,5,0,4,10,6,60,9,1,6,6,0,0,0,1,1,3,3,0,1,1,0,0,0,0,0,0,0,0
18,13,Will Leonard,12.1,RFC Los Angeles,UTAH,81,5,1,0,0,0,0,0,0,0,0,4,50,45,11,1,1,1,1,4,3,75,6,1,9,7,2,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0
1,14,Andrew Coe,22.8,RFC Los Angeles,DAL,83,10,2,0,0,0,0,0,0,0,0,16,123,91,6,1,11,1,4,6,4,67,4,0,4,4,0,0,0,2,0,2,1,0,1,1,0,0,0,0,0,1,0,0
1,14,Christian Dyer,7,Houston Sabercats,UTAH,78,0,0,0,0,0,0,0,0,0,0,4,15,3,0,0,2,1,0,1,1,100,2,0,13,9,4,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
1,14,Harley Wheeler,4.1,NOLA Gold,OGDC,44,0,0,0,0,0,0,0,0,0,0,5,41,37,7,0,1,0,1,3,2,67,3,0,3,3,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,14,Jade Stighling,6.4,Seattle Seawolves,SDL,68,0,0,0,0,0,0,0,0,0,0,6,55,43,7,0,3,0,2,2,2,100,13,1,7,7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1,14,John Rizzo,2.8,Old Glory DC,NOLA,78,0,0,0,0,0,0,0,0,0,0,4,28,25,6,0,2,1,0,6,5,83,7,0,2,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
1,14,Marcos Young,5.1,Miami Sharks,CHI,83,0,0,0,0,0,0,0,0,0,0,4,48,17,4,0,3,0,1,0,0,0,8,0,9,8,1,0,1,0,1,3,1,1,4,1,0,0,0,0,0,0,0,0
1,14,Michael Manson,7.3,Utah Warriors,HOU,82,0,0,0,0,0,0,0,0,0,0,4,45,41,10,1,3,0,1,3,3,100,8,0,5,4,1,0,0,0,1,2,2,0,2,1,0,0,0,0,0,0,0,0
1,14,Nate Augspurger,4,Chicago Hounds,MIA,83,0,0,0,0,0,0,0,0,0,0,4,38,29,7,0,2,2,1,3,3,100,3,2,5,2,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,14,Nic Benn,6.5,Dallas Jackals,LA,83,0,0,0,0,0,0,0,0,0,0,4,53,51,13,1,2,0,1,1,1,100,2,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,14,Tomas Aoake,11.3,San Diego Legion,SEA,78,0,0,0,0,0,0,0,0,0,0,6,54,53,9,0,4,0,0,2,1,50,4,1,6,5,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,14,Ty Al-Jiboori,10.4,Anthem RC,NEFJ,72,5,1,0,0,0,0,0,0,0,0,5,47,37,7,0,4,1,0,0,0,0,3,1,5,4,1,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
1,14,Zach Bastres,6.6,New England Free Jacks,ARC,79,0,0,0,0,0,0,0,0,0,0,2,24,15,7,0,1,0,1,0,0,0,3,1,7,7,0,0,2,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0
2,14,Andrew Coe,11.8,RFC Los Angeles,HOU,78,0,0,0,0,0,0,0,0,0,0,6,43,37,6,0,5,0,3,6,6,100,6,0,8,7,1,0,0,1,3,3,2,0,1,1,0,1,0,0,0,0,0,0
2,14,Christian Dyer,4.5,Houston Sabercats,LA,78,0,0,0,0,0,0,0,0,0,0,5,38,27,5,0,4,0,1,2,2,100,2,0,7,6,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
2,14,Jesse Hamilton,13.1,Utah Warriors,CHI,80,5,1,0,0,0,0,0,0,0,0,5,101,66,13,0,3,0,4,3,1,33,6,1,5,5,0,0,2,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0
2,14,John Rizzo,8.8,Old Glory DC,NEFJ,82,0,0,0,0,0,0,0,0,0,0,6,71,66,11,0,6,0,3,1,1,100,6,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,Lauina Futi,8,Seattle Seawolves,MIA,83,0,0,0,0,0,0,0,0,0,0,4,56,48,12,0,4,0,2,3,3,100,4,0,4,4,0,0,1,0,1,6,6,0,2,0,0,2,0,0,0,0,0,0
2,14,Marcos Young,3.8,Miami Sharks,SEA,83,0,0,0,0,0,0,0,0,0,0,2,24,12,6,0,2,0,0,1,1,100,3,1,11,7,4,0,0,1,0,7,7,0,1,1,0,0,0,0,0,0,0,0
2,14,Mitch Wilson,11.4,New England Free Jacks,OGDC,82,5,1,0,0,0,0,0,0,0,0,6,38,30,5,0,4,0,4,2,2,100,3,0,10,8,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2,14,Nate Augspurger,-3.8,Chicago Hounds,UTAH,69,0,0,0,0,0,0,0,0,0,0,6,65,49,8,0,3,0,3,2,2,100,4,0,6,6,0,0,0,1,1,3,2,0,2,1,0,2,0,1,0,0,0,0
2,14,Nic Benn,7.1,Dallas Jackals,SDL,84,0,0,0,0,0,0,0,0,0,0,7,50,47,7,0,6,1,2,0,0,0,3,2,11,8,3,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0
2,14,Ross Depperschmidt,0,NOLA Gold,ARC,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,Tomas Aoake,11.9,San Diego Legion,DAL,84,0,0,0,0,0,0,0,0,0,0,7,90,77,11,0,4,1,2,8,7,88,8,1,7,4,3,0,0,0,0,2,2,0,0,2,0,0,0,0,0,1,0,0
2,14,Ty Al-Jiboori,12.4,Anthem RC,NOLA,81,5,1,0,0,0,0,0,0,0,0,4,45,43,11,2,2,1,1,1,1,100,6,1,12,12,0,0,1,0,0,4,1,0,3,2,0,0,0,0,0,0,0,0
3,14,Andrew Coe,11.8,RFC Los Angeles,SDL,80,0,0,0,0,0,0,0,0,0,0,8,105,87,11,0,7,1,1,3,2,67,4,1,9,7,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,Axel Muller,25,Old Glory DC,CHI,81,12,2,1,0,0,0,0,0,0,0,10,123,103,10,2,6,1,4,3,3,100,6,2,9,9,0,0,1,0,1,6,4,0,2,1,0,0,0,0,0,0,0,0
3,14,Christian Dyer,2.5,Houston Sabercats,MIA,84,0,0,0,0,0,0,0,0,0,0,2,36,16,8,0,1,0,0,0,0,0,3,0,6,3,3,0,1,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0
3,14,Dave Kearney,6.1,Chicago Hounds,OGDC,68,0,0,0,0,0,0,0,0,0,0,4,42,39,10,1,0,2,1,0,0,0,3,1,6,4,2,0,0,0,1,3,1,0,2,1,0,0,0,0,0,0,0,0
3,14,Harley Wheeler,5.5,NOLA Gold,NEFJ,71,0,0,0,0,0,0,0,0,0,0,6,54,46,8,0,3,1,4,2,2,100,2,0,4,3,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
3,14,Jade Stighling,22.5,Seattle Seawolves,UTAH,82,5,1,0,0,0,0,0,0,0,0,12,156,135,11,1,7,0,8,5,5,100,7,1,7,5,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
3,14,Jesse Hamilton,5.9,Utah Warriors,SEA,82,0,0,0,0,0,0,0,0,0,0,4,39,32,8,1,3,0,0,1,0,0,3,0,8,4,4,0,0,0,0,3,2,0,3,0,0,0,0,0,0,1,0,0
3,14,Marcos Young,5.1,Miami Sharks,HOU,84,0,0,0,0,0,0,0,0,0,0,7,55,28,4,0,4,0,0,0,0,0,2,1,7,6,1,0,0,0,0,4,3,0,1,2,1,0,0,0,0,0,0,0
3,14,Mitch Wilson,11.8,New England Free Jacks,NOLA,85,0,0,0,0,0,0,0,0,0,0,6,77,73,12,0,3,0,1,4,4,100,6,1,8,5,3,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0
3,14,Nic Benn,14.2,Dallas Jackals,ARC,59,5,1,0,0,0,0,0,0,0,0,7,88,73,10,2,3,2,1,1,1,100,2,0,3,3,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0
3,14,Tomas Aoake,3.7,San Diego Legion,LA,80,0,0,0,0,0,0,0,0,0,0,6,47,24,4,0,6,0,1,5,5,100,3,2,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3,14,Ty Al-Jiboori,6.8,Anthem RC,DAL,81,0,0,0,0,0,0,0,0,0,0,6,28,25,4,0,2,2,0,2,2,100,4,0,14,11,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
4,14,Andrew Coe,23.7,RFC Los Angeles,UTAH,81,10,2,0,0,0,0,0,0,0,0,8,102,94,12,2,3,0,0,1,1,100,5,2,9,6,3,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0
4,14,Christian Dyer,2.6,Houston Sabercats,SEA,81,0,0,0,0,0,0,0,0,0,0,1,5,3,3,0,1,0,1,2,2,100,2,0,8,6,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,14,Dave Kearney,7.7,Chicago Hounds,NEFJ,82,0,0,0,0,0,0,0,0,0,0,9,107,77,9,0,4,0,2,2,2,100,5,1,7,5,2,0,0,1,0,0,0,0,5,1,0,2,0,0,0,0,0,0
4,14,Isaia Kruse,13.2,Utah Warriors,LA,81,5,1,0,0,0,0,0,0,0,0,5,77,69,14,1,3,0,3,1,1,100,5,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,John Rizzo,8.1,Old Glory DC,SDL,71,5,1,0,0,0,0,0,0,0,0,3,16,13,4,0,2,0,0,1,1,100,5,1,7,6,1,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0
4,14,Lauina Futi,5.5,Seattle Seawolves,HOU,68,5,1,0,0,0,0,0,0,0,0,5,50,44,9,0,0,2,0,0,0,0,6,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
4,14,Mikey Te'o,6.1,San Diego Legion,OGDC,82,0,0,0,0,0,0,0,0,0,0,5,45,33,7,0,4,2,3,4,4,100,3,0,9,6,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,14,Nic Benn,5.7,Dallas Jackals,NOLA,82,0,0,0,0,0,0,0,0,0,0,5,58,57,11,1,3,1,3,2,1,50,6,1,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4,14,Paula Balekana,7.6,New England Free Jacks,CHI,74,0,0,0,0,0,0,0,0,0,0,6,98,51,8,0,6,0,3,2,2,100,3,0,9,5,4,0,0,1,1,3,3,0,3,0,0,1,0,0,0,0,0,0
4,14,Santiago Videla,26.3,Miami Sharks,ARC,85,5,1,0,0,0,0,0,0,0,0,10,138,118,12,2,4,3,1,1,1,100,5,0,17,15,2,0,0,4,1,2,2,0,0,2,0,0,0,0,0,1,0,0
4,14,Taniela Filimone,15.6,NOLA Gold,DAL,64,10,2,0,0,0,0,0,0,0,0,5,50,48,10,2,3,2,1,1,1,100,2,0,8,6,2,0,1,0,0,3,3,0,2,1,0,1,0,0,0,0,0,0
4,14,Ty Al-Jiboori,7.1,Anthem RC,MIA,85,0,0,0,0,0,0,0,0,0,0,5,51,47,9,0,4,0,0,1,1,100,6,2,11,8,3,0,1,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0
5,14,Axel Muller,10.7,Old Glory DC,ARC,71,5,1,0,0,0,0,0,0,0,0,10,115,80,8,1,5,1,5,3,3,100,1,0,12,9,3,0,0,1,0,2,2,0,3,3,0,1,0,1,0,0,0,0
5,14,Christian Dyer,8.5,Houston Sabercats,DAL,87,0,0,0,0,0,0,0,0,0,0,2,19,16,8,0,2,1,0,3,2,67,5,1,9,8,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5,14,Lauina Futi,14.5,Seattle Seawolves,CHI,83,0,0,0,0,0,0,0,0,0,0,5,61,57,11,1,2,1,0,2,2,100,1,1,9,6,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0
5,14,Marcell Muller,15.9,Dallas Jackals,HOU,87,5,1,0,0,0,0,0,0,0,0,11,109,95,9,1,8,2,2,1,1,100,8,0,4,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5,14,Mikey Te'o,9.6,San Diego Legion,MIA,81,0,0,0,0,0,0,0,0,0,0,4,26,25,6,0,4,0,1,3,3,100,7,1,7,7,0,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0
5,14,Noah Brown,32.6,Chicago Hounds,SEA,83,10,2,0,0,0,0,0,0,0,0,9,155,142,16,1,4,1,4,2,0,0,2,2,16,13,3,0,0,0,2,7,2,0,1,1,0,1,0,0,0,0,0,0
5,14,Santiago Videla,7.7,Miami Sharks,SDL,81,0,0,0,0,0,0,0,0,0,0,5,34,23,5,0,2,1,1,0,0,0,2,0,10,8,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5,14,Ty Al-Jiboori,1.2,Anthem RC,OGDC,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,100,0,0,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,14,Andrew Coe,10,RFC Los Angeles,OGDC,80,0,0,0,0,0,0,0,0,0,0,9,111,88,10,0,7,0,4,3,3,100,7,1,13,9,4,0,1,1,1,1,1,0,1,2,0,1,0,1,0,0,0,0
6,14,Avery Oitomen,5,Miami Sharks,NEFJ,81,0,0,0,0,0,0,0,0,0,0,4,28,12,3,0,4,0,0,3,2,67,8,0,6,6,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
6,14,Axel Muller,7.4,Old Glory DC,LA,89,0,0,0,0,0,0,0,0,0,0,8,55,36,5,1,6,2,3,1,0,0,7,3,8,6,2,0,0,0,0,5,2,0,2,2,0,1,0,0,0,1,0,0
6,14,Cael Hodgson,7.7,Anthem RC,UTAH,62,0,0,0,0,0,0,0,0,0,0,4,57,56,14,0,3,0,0,0,0,0,4,2,9,7,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
6,14,Lauina Futi,3.7,Seattle Seawolves,DAL,63,0,0,0,0,0,0,0,0,0,0,4,48,40,10,0,4,0,2,0,0,0,2,0,5,4,1,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0
6,14,Marcell Muller,5.7,Dallas Jackals,SEA,81,0,0,0,0,0,0,0,0,0,0,4,48,43,11,1,3,1,0,2,2,100,8,2,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6,14,Noah Brown,6.1,Chicago Hounds,NOLA,75,0,0,0,0,0,0,0,0,0,0,4,29,26,7,0,1,1,0,2,2,100,3,0,6,5,1,0,0,1,1,3,1,0,1,0,0,1,0,0,0,0,0,0
6,14,Paula Balekana,7.6,New England Free Jacks,MIA,59,0,0,0,0,0,0,0,0,0,0,6,98,72,12,0,1,0,0,0,0,0,2,0,5,3,2,0,2,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0
6,14,Sione Mahe,3.9,Utah Warriors,ARC,84,0,0,0,0,0,0,0,0,0,0,3,12,7,2,0,1,2,0,1,1,100,5,1,10,9,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0
6,14,Taniela Filimone,6.6,NOLA Gold,CHI,82,0,0,0,0,0,0,0,0,0,0,5,59,51,10,0,3,0,1,1,1,100,4,2,9,5,4,0,1,0,0,7,5,0,2,0,0,2,0,0,0,0,0,0
7,14,Christian Dyer,9.5,Houston Sabercats,NEFJ,85,5,1,0,0,0,0,0,0,0,0,7,77,36,5,1,5,0,1,1,1,100,4,0,5,3,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
7,14,Jack Shaw,1.4,RFC Los Angeles,SEA,40,0,0,0,0,0,0,0,0,0,0,1,10,8,8,0,1,0,0,0,0,0,2,1,4,2,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
7,14,Mika Kruse,12.2,Utah Warriors,DAL,82,5,1,0,0,0,0,0,0,0,0,4,44,44,11,0,1,2,1,4,3,75,3,2,8,6,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0
7,14,Mitch Wilson,3.9,New England Free Jacks,HOU,71,0,0,0,0,0,0,0,0,0,0,3,21,19,6,0,3,0,0,1,1,100,5,0,8,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,14,Nate Augspurger,14.2,Chicago Hounds,ARC,83,5,1,0,0,0,0,0,0,0,0,7,78,70,10,0,3,2,1,1,1,100,2,0,5,4,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
7,14,Nic Benn,16.2,Dallas Jackals,UTAH,82,5,1,0,0,0,0,0,0,0,0,8,98,87,11,1,5,3,4,0,0,0,8,1,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14,Taniela Filimone,5.7,NOLA Gold,SDL,72,0,0,0,0,0,0,0,0,0,0,5,67,60,12,1,2,0,1,3,3,100,6,0,12,9,3,0,0,0,1,7,4,1,3,0,0,3,0,1,0,0,0,0
7,14,Tomas Aoake,16.1,San Diego Legion,NOLA,83,5,1,0,0,0,0,0,0,0,0,8,90,81,10,1,3,3,5,2,2,100,9,1,13,10,3,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
7,14,Toni Pulu,26.6,Seattle Seawolves,LA,83,7,1,1,0,0,0,0,0,0,0,8,153,143,18,2,3,1,3,6,6,100,4,3,3,1,2,0,0,0,2,3,1,1,0,1,0,0,0,0,0,1,0,0
7,14,Ty Al-Jiboori,2.3,Anthem RC,CHI,63,0,0,0,0,0,0,0,0,0,0,2,19,17,8,0,1,0,0,1,0,0,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,Brooklyn Hardaker,8.3,RFC Los Angeles,CHI,85,0,0,0,0,0,0,0,0,0,0,8,97,64,8,0,3,1,1,0,0,0,4,1,12,8,4,0,0,2,0,3,3,0,3,2,0,0,0,0,0,0,0,0
8,14,Christian Dyer,13.8,Houston Sabercats,OGDC,85,5,1,0,0,0,0,0,0,0,0,7,61,52,7,0,5,1,3,2,2,100,6,1,19,12,7,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
8,14,Conner Mooneyham,9.7,Seattle Seawolves,NEFJ,82,0,0,0,0,0,0,0,0,0,0,7,86,50,7,1,5,0,1,1,1,100,8,0,11,9,2,0,0,0,1,1,1,1,2,1,0,2,0,0,0,0,0,0
8,14,Marcos Young,10.1,Miami Sharks,NOLA,72,7,1,1,0,0,0,0,0,0,0,1,48,45,45,1,0,0,1,2,1,50,5,1,4,2,2,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0
8,14,Matai Leuta,8,San Diego Legion,UTAH,81,0,0,0,0,0,0,0,0,0,0,8,74,64,8,0,5,1,0,1,1,100,4,2,9,7,2,0,0,0,0,5,4,0,3,1,0,2,0,0,0,0,0,0
8,14,Michael Manson,25.3,Utah Warriors,SDL,81,10,2,0,0,0,0,0,0,0,0,10,167,141,14,1,3,3,4,2,2,100,1,0,5,4,1,0,0,1,0,2,1,0,2,3,0,1,0,0,0,0,0,0
8,14,Mitch Wilson,14,New England Free Jacks,SEA,82,0,0,0,0,0,0,0,0,0,0,11,114,100,9,0,9,2,2,4,3,75,3,0,11,10,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0
